topic_id,topic_name,topic_description,highest_keyword_score,articles,datasets_all,datasets_en
https://openalex.org/T10860,Speech and Audio Processing,"This cluster of papers focuses on the advances in speech enhancement techniques, including audio-visual speech recognition, deep learning methods, noise reduction, source separation, reverberation handling, objective quality measures, beamforming, and lipreading. The papers cover a wide range of topics related to improving the quality and intelligibility of speech signals in various challenging acoustic environments.",0.24034955416406906,9803,368,365
https://openalex.org/T10895,Species Distribution and Climate Change,"This cluster of papers focuses on species distribution modeling in the context of climate change impacts, utilizing methods such as MaxEnt and ecological niche modeling. It explores the effects of climate change on biodiversity, habitat suitability, range shifts, and conservation efforts. Additionally, it highlights the role of citizen science in ecological research.",0.5153514351163592,20867,10589,10348
https://openalex.org/T10858,Clinical Nutrition and Gastroenterology,"This cluster of papers focuses on the provision and assessment of nutrition support therapy, particularly in critically ill patients. It covers topics such as enteral and parenteral nutrition, intestinal failure, the role of glutamine, metabolic rate measurement, immunonutrition, and management of short bowel syndrome. The cluster also addresses the use of home parenteral nutrition and the impact of nutrition support on clinical outcomes.",0.3861457728204274,8556,178,164
https://openalex.org/T11245,Advanced Numerical Analysis Techniques,"This cluster of papers focuses on the application of isogeometric analysis in computational engineering, particularly in the areas of structural analysis, fluid-structure interaction, shape optimization, and boundary element methods. The use of NURBS, finite elements, CAD, mesh refinement, T-splines, and their implementation in CNC machining are central to the research.",0.16791016459465027,6993,242,219
https://openalex.org/T10008,Teacher Education and Leadership Studies,"This cluster of papers focuses on teacher professional development, qualitative research methods, teacher identity formation, educational leadership, technology integration in education, teacher efficacy, professional learning communities, school improvement, and reflective practice. It explores the challenges and strategies for improving teaching practices, fostering a supportive educational environment, and enhancing the effectiveness of professional development programs for educators.",0.3336672459329878,9211,62,62
https://openalex.org/T12736,Criminal Justice and Penology,"This cluster of papers covers a wide range of topics related to criminal justice, including penal systems, social control, insecurity, delinquency, prison systems, crime prevention, victimology, restorative justice, and the impact of globalization on these issues.",0.23894816637039185,945,40,14
https://openalex.org/T10278,Electric Motor Design and Analysis,"This cluster of papers focuses on the design, optimization, and application of electric motor drives for electric and hybrid electric vehicles. It covers topics such as permanent magnet machines, thermal analysis, switched reluctance motors, torque ripple reduction, high-speed applications, magnetic gearing, cogging torque reduction, and motor design optimization.",0.20984041265078954,11247,102,98
https://openalex.org/T10307,Head and Neck Cancer Studies,"This cluster of papers focuses on the epidemiology, treatment, and prognosis of head and neck cancer, with a particular emphasis on human papillomavirus (HPV)-related oropharyngeal cancer. It covers topics such as the impact of HPV infection, the role of radiotherapy and chemotherapy, survival outcomes, and the molecular landscape of head and neck squamous cell carcinomas.",0.22593666911125185,16043,475,465
https://openalex.org/T13402,Business Strategy and Innovation,"This cluster of papers explores the concept of 'coopetition' - a strategy where entities cooperate and compete simultaneously within business networks. The focus is on innovation, collaboration with competitors, value creation, and managing tensions in coopetitive relationships. The papers discuss the implications of coopetition for small and medium-sized enterprises, technological innovation, strategic alliances, and knowledge sharing.",0.29546944101651507,4066,189,174
https://openalex.org/T13911,"Employment, Labor, and Gender Studies","This cluster of papers covers a wide range of topics related to labor markets, social policies, work-life balance, employment relations, and the impact of globalization on the workforce. It delves into issues such as precarious work, gender equality in the workplace, the role of trade unions, and the challenges of achieving work-life balance in modern economies.",0.2945335456303188,684,88,21
https://openalex.org/T10466,Meteorological Phenomena and Simulations,"This cluster of papers focuses on advancements in numerical weather prediction models, including topics such as ensemble Kalman filtering, data assimilation, convective parameterization, mesoscale modeling, probabilistic forecasting, microphysics schemes, boundary layer processes, radiative transfer models, hydrological modeling, and atmospheric dynamics.",0.43405297994613645,20829,1426,1400
https://openalex.org/T12233,Geotechnical Engineering and Underground Structures,"This cluster of papers focuses on the seismic design, analysis, and damage assessment of underground structures such as tunnels and pipelines under earthquake conditions. It covers topics such as soil-structure interaction, fault rupture propagation, centrifuge modeling, and the effects of liquefaction on tunnel behavior.",0.33703732405390063,9101,223,210
https://openalex.org/T12678,Themes in Literature Analysis,"This cluster of papers explores the analysis and impact of children's literature, with a focus on young adult fiction, fantasy, narrative theory, cognitive approaches, cultural studies, gender representation, ethical education, literary criticism, and social impact.",0.2176178812980652,3950,53,53
https://openalex.org/T11990,Global Health Workforce Issues,"This cluster of papers explores the challenges and solutions related to the rural health workforce, focusing on issues such as geographical imbalances, physician and nurse migration, retention strategies, recruitment programs, and the impact of these factors on global health and health policy. The research delves into the complexities of rural healthcare delivery, workforce shortages, and the implications for primary care in underserved areas.",0.30697865315846035,9931,227,225
https://openalex.org/T13597,Medicine and Dermatology Studies History,"This cluster of papers focuses on Prurigo Pigmentosa, an inflammatory skin disease characterized by distinctive clinicopathological features. The papers cover various aspects including clinicopathological studies, treatment outcomes, association with ketogenic diet and bariatric surgery, epidemiology, and potential links to Helicobacter pylori infection. They also discuss the histopathological characteristics and the efficacy of treatments such as doxycycline. The cluster reflects a comprehensive exploration of this underdiagnosed disease.",0.26023322116760983,1767,176,116
https://openalex.org/T10543,Prostate Cancer Treatment and Research,"This cluster of papers represents a comprehensive exploration of advancements in prostate cancer research, covering topics such as androgen receptor signaling, genomic profiling, hormone therapy, immunotherapy, genetic mutations, clinical trials, biomarkers, and molecular biology. The papers discuss the molecular determinants of resistance to antiandrogen therapy, the impact of translocations and gene fusions on cancer causation, and the development of second-generation antiandrogens for the treatment of advanced prostate cancer.",0.23564743995666504,15700,460,419
https://openalex.org/T11323,Gamma-ray bursts and supernovae,"This cluster of papers explores the connections between gamma-ray bursts, supernovae, neutron stars, kilonova, and nucleosynthesis. It covers topics such as the physics of gamma-ray bursts, progenitors of core-collapse supernovae, electromagnetic counterparts of compact object mergers, and the association of gamma-ray bursts with supernovae. The cluster also delves into the impact of high-mass stars, gravitational waves, and type Ia supernovae on cosmic explosions.",0.423829426084246,17359,1834,1801
https://openalex.org/T14451,Historical and Religious Studies of Rome,"This cluster of papers explores the ceremonial, spatial, and authoritative aspects of Rome from Late Antiquity to the Middle Ages, focusing on the transition of power from emperors to popes, the role of Saint Peter's basilica, the influence of patronage and politics, and the representation of Old Saint Peter's basilica. It delves into topics such as the Liber Pontificalis, urban development, and the interplay between liturgy and politics in Old Saint Peter's.",0.23518831729888917,1513,588,524
https://openalex.org/T13565,Education and Learning Interventions,"This cluster of papers explores various aspects of smart learning, including online education, e-learning, self-efficacy, virtual reality, and lifelong learning. It also delves into the impact of distance education on learning satisfaction and teacher professional development.",0.3192489317485264,7094,169,167
https://openalex.org/T11111,Spectroscopy and Laser Applications,"This cluster of papers focuses on molecular spectroscopic databases such as HITRAN, HITEMP, and GEISA, as well as the applications of various types of lasers in gas sensing, breath analysis, and high-temperature molecular spectroscopy. It covers topics such as terahertz quantum-cascade lasers, infrared laser absorption, photoacoustic spectroscopy, diode laser absorption, and cavity ring-down spectroscopy.",0.32561275362968445,8836,920,908
https://openalex.org/T10725,RNA Interference and Gene Delivery,"This cluster of papers explores the mechanisms, delivery methods, and therapeutic applications of RNA interference (RNAi) in mammalian cells. It covers topics such as siRNA delivery, gene silencing, non-viral vectors, cell-penetrating peptides, lipid nanoparticles, and the potential of RNAi for gene therapy. The research also delves into the challenges and future directions of RNAi-based therapeutics.",0.3621892069067274,17755,463,456
https://openalex.org/T10173,Computational Fluid Dynamics and Aerodynamics,"This cluster of papers covers advances in computational fluid dynamics, including high-order schemes, turbulence modeling, shock-wave interactions, adaptive mesh refinement, supersonic combustion, finite volume methods, detached-eddy simulation, hyperbolic conservation laws, aerostructural analysis, and the use of radial basis functions.",0.22649282813072205,8506,233,233
https://openalex.org/T10133,Media Studies and Communication,"This cluster of papers explores the concepts of media framing, agenda setting, and mediatization within the field of communication research. It delves into the influence of news media on public perceptions, the role of journalism culture, and the analysis of content in mass communication. The cluster also examines the impact of digital journalism and cultural production on shaping news narratives and political communication.",0.2689305742581685,5916,187,177
https://openalex.org/T11126,Metallurgical Processes and Thermodynamics,"This cluster of papers focuses on the development, application, and optimization of thermochemical software and databases in metallurgical processes, particularly in the context of steel casting, slag chemistry, inclusion control, solidification modeling, mold fluxes, and heat recovery. The research encompasses a wide range of topics such as thermodynamic modeling, phase equilibrium, fluid flow, and the utilization of waste heat in the steelmaking industry.",0.2677059122494289,9801,277,263
https://openalex.org/T10113,Dental materials and restorations,"This cluster of papers focuses on advancements in dental restorative materials, including adhesive bonding, composite resins, ceramic restorations, and the use of CAD/CAM technology. It covers topics such as polymerization shrinkage, dentin structure, and the results of clinical trials evaluating various dental materials for tooth restoration.",0.22047349640301295,23379,224,221
https://openalex.org/T12586,"Folklore, Mythology, and Literature Studies","This cluster of papers explores the pervasiveness and persistence of fairy tales in culture, focusing on their impact on gender roles, children's literature, and the transmission of cultural values. It delves into the social history, mythology, and feminist perspectives related to fairy tales and folklore, highlighting their significance as a form of oral tradition and literary analysis.",0.2736220989908491,4822,217,209
https://openalex.org/T10118,SARS-CoV-2 and COVID-19 Research,"This cluster of papers focuses on the research related to the coronavirus disease 2019 (COVID-19), including topics such as SARS-CoV-2, vaccine development, spike protein structure, antibody responses, viral mutations, and immune protection. The papers cover various aspects of the pandemic, from virus transmission to potential therapeutic targets.",0.38233392323766435,36606,1048,1031
https://openalex.org/T11632,Family and Disability Support Research,"This cluster of papers explores the impact of parenting stress on caregivers and families of children with developmental disabilities, particularly focusing on autism spectrum disorder. It delves into the challenges faced by parents, the well-being of caregivers, family quality of life, coping strategies, and support services available to address these stressors.",0.22520285419055394,11435,204,186
https://openalex.org/T10436,Anesthesia and Sedative Agents,"This cluster of papers covers a wide range of topics related to anesthesia and sedation management, including the use of dexmedetomidine, bispectral index monitoring, pharmacokinetics of anesthetic agents, pediatric anesthesia, and neuromuscular blockade reversal. It also explores consciousness monitoring, propofol administration, and the application of sedation in endoscopic procedures.",0.13109500408172609,15441,195,194
https://openalex.org/T10312,"Health, Nursing, Elderly Care","This cluster of papers explores the evolution, challenges, and innovations in the healthcare system in Brazil. It covers topics such as the Brazilian health system, primary care, chronic diseases, quality of life, community-based care, aging population, health policy, social determinants of health, and healthcare access.",0.30004287702696664,6981,483,443
https://openalex.org/T10234,Obstructive Sleep Apnea Research,"This cluster of papers focuses on the association between sleep-disordered breathing, particularly obstructive sleep apnea, and various health outcomes such as hypertension, cardiovascular disease, insulin resistance, and mortality. It also covers topics related to the epidemiology of sleep-disordered breathing, its impact on pediatric populations, and the neurobehavioral implications of this condition.",0.23717557617596216,19633,221,218
https://openalex.org/T10551,Scheduling and Optimization Algorithms,"This cluster of papers focuses on scheduling problems in manufacturing systems, particularly addressing issues such as setup times, batching, dynamic scheduling, energy efficiency, and multi-objective optimization. It explores various techniques including genetic algorithms, agent-based control, and hybrid optimization to improve scheduling efficiency and effectiveness in manufacturing processes.",0.25289381146430967,7466,272,257
https://openalex.org/T14475,History of Science and Medicine,"This cluster of papers covers a wide range of topics related to the history of science, medicine, and technology, including the evolution of scientific thought, the impact of innovations on society and culture, and the biographies of influential figures in these fields.",0.2582628786563873,3065,100,94
https://openalex.org/T13360,Economic and Social Issues,"This cluster of papers critically examines the imperialist nature of global capitalism, addressing issues such as social inequality, post-growth economy, environmental sustainability, political power dynamics, neoliberalism, class struggle, and democratic crisis.",0.2569818735122681,415,59,37
https://openalex.org/T10835,Carbohydrate Chemistry and Synthesis,"This cluster of papers explores the chemical glycobiology, focusing on glycosidase inhibitors, oligosaccharide synthesis, carbohydrate vaccines, glycoprotein synthesis, iminosugars, enzymatic glycoside synthesis, glycosylation mechanisms, carbohydrate-based drug design, automated synthesis, and anticancer vaccines.",0.17709057927131652,6810,117,102
https://openalex.org/T11508,Corporate Taxation and Avoidance,"This cluster of papers focuses on corporate tax avoidance strategies, including the use of high-powered incentives, the behavior of multinational firms, financial reporting practices, transfer pricing, and the impact of tax shelters. It also explores the relationship between tax planning and corporate social responsibility, as well as the influence of tax policies on investment behavior.",0.2327952938420432,6113,232,225
https://openalex.org/T10844,Radiation Dose and Imaging,"This cluster of papers focuses on the health risks associated with radiation exposure from medical imaging, particularly computed tomography (CT) scans. It explores the potential cancer risks, dose optimization techniques, and radiological protection measures related to ionizing radiation. The cluster also addresses the impact of pediatric CT scans and occupational exposure to radiation.",0.49622553303128203,9736,229,221
https://openalex.org/T12982,Legal principles and applications,"This cluster of papers explores legal remedies, corrective justice, and various aspects of law including unjust enrichment, contract law, fiduciary duty, restitution, equity, negligence law, property rights, and legal history.",0.243594628572464,3292,40,38
https://openalex.org/T10599,Reconstructive Surgery and Microvascular Techniques,"This cluster of papers focuses on advancements in microsurgical reconstruction techniques, particularly in the areas of head and neck reconstruction, breast reconstruction, and mandibular reconstruction. The papers cover topics such as free flap and perforator flap surgeries, vascular anatomy, donor-site complications, and surgical outcomes.",0.15778443217277527,11845,181,168
https://openalex.org/T10748,Growth Hormone and Insulin-like Growth Factors,"This cluster of papers explores the role of insulin-like growth factors (IGFs) in various aspects of health and disease, including their involvement in cancer development and progression, regulation of metabolism, impact on bone growth, neuroendocrine control, and association with conditions like hypopituitarism. It also discusses the signaling pathways and potential therapeutic implications related to IGFs.",0.30257769993373324,14030,291,282
https://openalex.org/T13156,Historical Linguistics and Language Studies,"This cluster of papers explores the history and development of linguistics, language teaching, and related fields. It covers topics such as the influence of Saussure, missionary linguistics, applied linguistics, grammaticalization, language learning, the work of Humboldt, the role of Jesuits in linguistic studies, and the evolution of structuralism.",0.32609714014189584,2123,76,60
https://openalex.org/T10337,Liver Disease and Transplantation,"This cluster of papers focuses on the management, prognosis, and complications of liver cirrhosis, including topics such as hepatic encephalopathy, portal hypertension, ascites, hepatorenal syndrome, variceal hemorrhage, MELD score, transjugular intrahepatic portosystemic shunt (TIPS), acute-on-chronic liver failure, and coagulopathy.",0.17283605933189392,15740,169,168
https://openalex.org/T11741,Flexible and Reconfigurable Manufacturing Systems,"This cluster of papers focuses on the design, operation, and optimization of reconfigurable manufacturing systems, emphasizing flexibility, scalability, and adaptability in industrial automation. It covers topics such as agent-based control systems, virtual commissioning, modular production, and the use of OPC UA in cyber-physical production systems.",0.21297964453697205,2505,528,451
https://openalex.org/T13618,Regional Socio-Economic Development Trends,"This cluster of papers explores the transformation of rural settlement patterns, demographic dynamics, and labor market trends in Russia. It covers topics such as migration, agriculture, food security, regional development, and the impact of global crises on rural areas. The papers also delve into the challenges and opportunities associated with youth migration, spatial patterns of settlement, and the role of geographical analysis in understanding rural transformation.",0.41662230889002483,16287,327,268
https://openalex.org/T13508,Agricultural Economics and Practices,"This cluster of papers focuses on agricultural development, policy analysis, and economic sustainability in South Asia, particularly in India. It covers topics such as production technology, climate change impact, food security, and the economic analysis of agricultural practices. The papers also discuss the challenges and potential strategies for sustainable agricultural development in the region.",0.5022217926524934,14038,711,659
https://openalex.org/T10531,Advanced Vision and Imaging,"This cluster of papers focuses on various aspects of stereo vision, depth estimation, optical flow, and scene reconstruction. It covers topics such as multi-view stereo, unsupervised learning for depth estimation, monocular depth estimation using deep learning, visual servoing, and the use of light field cameras for scene reconstruction.",0.3149576987539019,8627,174,163
https://openalex.org/T10073,Hepatocellular Carcinoma Treatment and Prognosis,"This cluster of papers focuses on the management, diagnosis, and treatment of hepatocellular carcinoma (HCC), also known as liver cancer. It covers various aspects including clinical practice guidelines, radiofrequency ablation, use of sorafenib, liver resection, and survival rates.",0.17258455753326415,17838,237,229
https://openalex.org/T10393,Economic Growth and Productivity,"This cluster of papers explores the relationship between institutions, technology diffusion, human capital, and economic growth. It investigates the impact of factors such as educational attainment, R&D, demographic transition, and regional convergence on productivity growth and economic development. The empirical investigations and theories presented in these papers provide insights into the determinants of long-term economic growth.",0.2992821894940876,7590,265,260
https://openalex.org/T10510,Stroke Rehabilitation and Recovery,"This cluster of papers focuses on principles and interventions in stroke rehabilitation, including topics such as neural plasticity, motor recovery, constraint-induced therapy, robot-assisted therapy, post-stroke depression, virtual reality rehabilitation, gait performance, functional recovery, upper limb function, and various rehabilitation techniques.",0.17118916511535645,19153,522,512
https://openalex.org/T10061,Algebraic Geometry and Number Theory,"This cluster of papers covers a wide range of topics in algebraic geometry and moduli theory, including Gromov-Witten theory, log canonical singularities, motivic cohomology, minimal models, tropical geometry, intersection theory, symplectic geometry, birational geometry, and diophantine equations.",0.20970109105110168,13126,33,33
https://openalex.org/T11320,Atmospheric Ozone and Climate,"This cluster of papers focuses on the study of stratospheric chemistry, with a particular emphasis on the impacts of ozone depletion, changes in stratospheric water vapor, and the influence of the Brewer-Dobson circulation on climate. It also covers the role of remote sensing instruments and chemical transport models in understanding atmospheric composition and climate impact. The cluster highlights the significance of the Montreal Protocol in protecting the ozone layer and addresses the influence of solar cycle variations on stratospheric chemistry.",0.5328598232496353,14630,1378,1356
https://openalex.org/T10232,Optical Network Technologies,"This cluster of papers covers advances in optical fiber communication technologies, including topics such as coherent detection, digital signal processing, nonlinear effects, space-division multiplexing, high-capacity networks, modulation formats, fiber amplifiers, dispersion compensation, and optical performance monitoring.",0.18565560579299928,9737,128,128
https://openalex.org/T10257,Oral microbiology and periodontitis research,"This cluster of papers focuses on the study of periodontal diseases, oral microbiome, bacterial diversity in gingival plaque, and their systemic impact. It explores the relationship between periodontitis and systemic inflammation, diabetes mellitus, cardiovascular diseases, and pregnancy outcomes. The research also delves into the microbial ecology of the oral cavity, host-microbe interactions, and the role of inflammatory pathways in periodontal tissue destruction.",0.28841198086738584,22539,395,382
https://openalex.org/T10134,Inflammatory Bowel Disease,"This cluster of papers explores the genetics, epidemiology, pathogenesis, and treatment of inflammatory bowel diseases such as Crohn's disease and ulcerative colitis. It covers topics such as host-microbe interactions, genetic susceptibility loci, immune system involvement, therapeutic targets, and the global burden of these diseases.",0.29790956548282077,23490,370,358
https://openalex.org/T12413,Health and Medical Education,"This cluster of papers covers a wide range of topics related to public health, healthcare systems, epidemiology, social determinants of health, and healthcare quality. It includes discussions on health policy, medical education, health promotion, and global health issues. The papers also address community health, healthcare workforce, and the impact of technology on healthcare delivery.",0.49434022506078085,1398,287,69
https://openalex.org/T12522,Mathematics Education and Pedagogy,"This cluster of papers focuses on improving mathematical literacy and problem-solving skills through various approaches such as PISA assessment framework, realistic mathematics education, guided discovery learning, and contextual learning. It also explores the influence of factors like adversity quotient, gender differences, and metacognition on mathematical abilities. The papers emphasize the development of teaching strategies to enhance students' creative thinking and problem-solving capabilities in mathematics.",0.2632706534294855,23616,56,44
https://openalex.org/T10096,Metal-Organic Frameworks: Synthesis and Applications,"This cluster of papers focuses on the chemistry, applications, and properties of metal-organic frameworks (MOFs). It covers topics such as gas adsorption, catalysis, methane storage, crystal engineering, chemical sensors, drug delivery, CO2 capture, and heterogeneous catalysis. The research explores the synthesis, structure, and potential industrial and biomedical applications of MOFs.",0.3066546295370374,13850,257,249
https://openalex.org/T10423,Neurobiology and Insect Physiology Research,"This cluster of papers focuses on the neuroscience and genetics of Drosophila melanogaster, particularly its olfactory system, insulin signaling, ionotropic receptors, memory formation, behavioral regulation, neuronal circuits, and metabolic regulation. The research covers a wide range of topics related to the molecular, anatomical, and functional organization of the fruit fly's nervous system.",0.282234138250351,16348,836,804
https://openalex.org/T10636,Innovative Teaching and Learning Methods,"This cluster of papers explores the concept of self-regulated learning, encompassing topics such as metacognition, collaborative learning, scaffolding, cognitive apprenticeship, and cooperative learning. It delves into the role of motivation, educational technology, and design-based research in fostering self-regulated learning. Additionally, it discusses the application of social interdependence theory in educational settings.",0.28926510299955094,12269,169,168
https://openalex.org/T10407,Lipid Membrane Structure and Behavior,"This cluster of papers focuses on the structure, behavior, and functional significance of lipid rafts in cell membranes. It explores the role of membrane lipids, cholesterol, and proteins in organizing lipid rafts, as well as their impact on membrane dynamics and cellular processes.",0.2618109941482544,12378,549,507
https://openalex.org/T12348,Rural Development and Agriculture,"This cluster of papers focuses on sustainable rural development, with an emphasis on agriculture, family farming, rural policy, food security, sustainability, and social development in Brazil. It covers topics such as the impact of public policies on family farming, nutrition programs, agroecology, and the challenges and opportunities for rural communities.",0.38289866362299235,2874,368,284
https://openalex.org/T10086,Alzheimer's disease research and treatments,"This cluster of papers focuses on the research and mechanisms related to Alzheimer's disease, including the amyloid hypothesis, tau pathology, protein misfolding, neuroinflammation, synaptic dysfunction, oxidative stress, genetic associations, Aß oligomers, neurodegeneration, and therapeutic strategies.",0.1987126350402832,27374,299,294
https://openalex.org/T10193,Coronary Interventions and Diagnostics,"This cluster of papers focuses on clinical studies related to coronary stents, myocardial revascularization, and the use of drug-eluting stents in the treatment of coronary artery disease. It covers topics such as the comparison of different stent types, optimal medical therapy with or without percutaneous coronary intervention, plaque vulnerability, and the assessment of stent thrombosis using various imaging techniques.",0.2042708771569388,14611,126,119
https://openalex.org/T10090,ZnO doping and properties,"This cluster of papers explores the synthesis, properties, and applications of zinc oxide (ZnO) nanostructures, focusing on its use in semiconductors, photodetectors, optoelectronics, and transparent conductors. The papers also investigate the phenomenon of ferromagnetism in ZnO and its potential for spintronics applications.",0.23237183690071106,12265,38,38
https://openalex.org/T10032,Marine and coastal ecosystems,"This cluster of papers focuses on the complex interactions between marine biogeochemistry, ecosystem dynamics, and environmental factors such as eutrophication, harmful algal blooms, and climate change. It explores the role of dissolved organic matter, nutrient limitation, and phytoplankton in the oceanic carbon cycle and highlights the impact of global warming on biological productivity and oxygen levels in the oceans.",0.5104513866560799,22357,977,954
https://openalex.org/T10139,Heavy metals in environment,"This cluster of papers focuses on the environmental impact of heavy metal contamination, covering topics such as soil and sediment pollution, health risks associated with heavy metal exposure, remediation strategies, bioavailability of heavy metals, and the effects of urbanization on heavy metal distribution.",0.37453107833862304,16736,177,174
https://openalex.org/T11242,Nuclear Materials and Properties,"This cluster of papers focuses on the development and properties of advanced materials for nuclear fuel, including accident tolerant fuels, fuel cladding, thermophysical properties, oxidation resistance, behavior under high temperature and irradiation, hydrogen embrittlement, and fission product release.",0.25121294260025023,5976,240,232
https://openalex.org/T14099,Synthesis and Characterization of Heterocyclic Compounds,"This cluster of papers covers recent advances in the synthesis, biological evaluation, and applications of triazines and their derivatives. The research focuses on the use of triazines as scaffolds for drug discovery, particularly in the development of antimicrobial and anticancer agents. Additionally, it explores the use of microwave-assisted synthesis and molecular docking studies in triazine chemistry.",0.18798110414118993,7019,277,251
https://openalex.org/T10270,Blockchain Technology Applications and Security,"This cluster of papers explores the integration of blockchain technology with the Internet of Things (IoT), focusing on topics such as smart contracts, security, supply chain management, decentralization, cryptocurrencies, privacy, energy sector applications, and healthcare. The papers cover a wide range of applications and challenges in utilizing blockchain for IoT-related scenarios.",0.2596483673368182,19106,237,230
https://openalex.org/T11157,Chronic Lymphocytic Leukemia Research,"This cluster of papers focuses on the genomic aberrations, treatment strategies, and prognostic factors associated with chronic lymphocytic leukemia (CLL). It covers topics such as the use of BTK inhibitors (e.g., Ibrutinib), the role of rituximab, TP53 mutations, and the impact of immunoglobulin mutations. Additionally, it explores therapeutic targets and outcomes in patients with Waldenström macroglobulinemia.",0.27798208594322205,12077,518,438
https://openalex.org/T12550,"Politics and Conflicts in Afghanistan, Pakistan, and Middle East","This cluster of papers focuses on the complex issues of conflict reconstruction, state-building, and security in Afghanistan and Pakistan, with a particular emphasis on the influence of the Taliban, militant Islam, and the challenges of nation-building in Central Asia. The papers explore the historical, political, economic, and cultural dimensions of these conflicts and their implications for reconstruction efforts.",0.3525252393313817,7343,314,304
https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials,"This cluster of papers focuses on the development of wearable nanogenerator technology, including flexible and stretchable sensors, triboelectric technology, energy harvesting, self-powered systems, electronic skin, and health monitoring. The research covers a wide range of materials and devices for integrating electronics into wearable and flexible formats for various applications.",0.1916390814951488,17539,129,127
https://openalex.org/T10265,Multilingual Education and Policy,"This cluster of papers explores the concept of translanguaging pedagogy in multilingual education, focusing on the fluid and dynamic use of multiple languages in educational settings. It delves into language policy, bilingual education, heritage language maintenance, and the sociolinguistic aspects of language use and rights. The cluster also addresses cultural sustaining pedagogy and the impact of language ideologies on educational practices.",0.24680818830217632,9700,149,144
https://openalex.org/T12816,Global Public Health Policies and Epidemiology,"This cluster of papers explores the influence of corporations, particularly in the tobacco, alcohol, and ultra-processed food industries, on public health policies and non-communicable diseases. It delves into topics such as corporate political activity, global trade agreements, health in all policies, and the impact of commercial determinants on health inequities.",0.3481777259281703,12932,469,457
https://openalex.org/T10064,Complex Network Analysis Techniques,"This cluster of papers focuses on the statistical mechanics and dynamics of complex networks, exploring topics such as community structure, social influence, scale-free networks, epidemic spreading, centrality measures, random graphs, influence maximization, and small-world networks.",0.2881082475185394,14368,565,553
https://openalex.org/T10590,Chalcogenide Semiconductor Thin Films,"This cluster of papers focuses on the advancements in thin-film solar cell technology, particularly on materials such as CZTS and Kesterite, aiming to improve efficiency and device characteristics. It covers topics such as semiconductor properties, materials modelling, and the use of nanocrystals in thin-film solar cells.",0.25311410682541985,9689,372,367
https://openalex.org/T12446,Economic Growth and Fiscal Policies,"This cluster of papers covers topics related to public economics, regional development, fiscal decentralization, human development index, and spatial planning. It includes studies on public sector accounting, econometrics, local government finance, economic growth, and poverty analysis.",0.3184208367552076,14825,236,60
https://openalex.org/T11725,Immunodeficiency and Autoimmune Disorders,"This cluster of papers focuses on the genetic basis and clinical manifestations of primary immunodeficiency disorders, including immune dysregulation, Th17 cell deficiency, common variable immunodeficiency, and defects in the interferon-? pathway. It also discusses the use of hematopoietic stem cell transplantation and immunoglobulin replacement therapy in the management of these disorders.",0.2504048211233957,8893,566,430
https://openalex.org/T13938,Historical and Contemporary Political Dynamics,"This cluster of papers explores the history of international humanitarianism, human rights, and the role of non-governmental organizations in global aid efforts. It delves into topics such as colonialism, decolonization, the Global South, Amnesty International, the New International Economic Order, and civil rights movements. The papers provide insights into the evolution of humanitarian action and its intersection with political and social developments.",0.30514022651172823,2285,201,198
https://openalex.org/T12111,Industrial Vision Systems and Defect Detection,"This cluster of papers focuses on the application of machine vision, texture analysis, and deep learning techniques for the automated detection and classification of fabric defects in industrial settings, particularly in semiconductor manufacturing. The research covers various methods such as Gabor filters, wafer map defect classification, and virtual metrology to enhance the accuracy and efficiency of fabric defect detection systems.",0.2411874532699585,10092,1338,1013
https://openalex.org/T12017,Recycling and Waste Management Techniques,"This cluster of papers focuses on the global production, environmental impacts, recycling techniques, management practices, and legislation related to electronic waste (e-waste). It covers topics such as metal recovery, hazardous substances, health consequences, and the challenges and opportunities in e-waste recycling.",0.5267396450042724,8723,432,411
https://openalex.org/T14081,Linguistic Education and Pedagogy,"This cluster of papers covers a wide range of topics related to language education, with a focus on German as a foreign language, teaching methods, intercultural competence, digital media in language learning, and the analysis of stereotypes. It explores language acquisition, linguistic competence, multilingualism, and cultural studies in the context of language education.",0.2601121033940996,2224,150,93
https://openalex.org/T12414,Coastal and Marine Management,"This cluster of papers focuses on the importance of marine spatial planning and ecosystem-based management in achieving sustainable use of marine resources. It addresses topics such as integrated coastal management, ocean governance, the blue economy, cumulative impacts, stakeholder engagement, and the assessment of ecosystem health. The cluster emphasizes the need for a holistic approach to managing marine environments while considering the socioeconomic aspects and aligning with sustainable development goals.",0.46522471564156676,7428,1302,1248
https://openalex.org/T10124,Prostate Cancer Diagnosis and Treatment,"This cluster of papers encompasses a wide range of research on prostate cancer, including screening methods, treatment options such as radiation therapy and surgery, use of MRI imaging for detection, genetic factors, and clinical guidelines for management. The papers also cover topics like Gleason grading, androgen suppression, biopsy techniques, and long-term survival rates.",0.18971463867596217,15480,211,207
https://openalex.org/T14159,Discourse Analysis and Cultural Communication,"This cluster of papers focuses on discourse analysis, cultural communication patterns, and language use in the context of the pandemic. It explores topics such as media representation, persuasion strategies, linguistic aspects of pandemics, and the impact of social media on language and culture.",0.3760510274342128,23369,115,109
